time,volume,open,low,high,close,t_plus,longs,shorts,entry,returns,holding,direction
2018-09-20 12:00:00,121857.19184,212.56,208.84,215.0,210.4,210.43,0,0,0,0.0,0,0
2018-09-20 16:00:00,67022.69141,210.43,207.86,211.5,210.4,210.36,0,0,0,0.0,0,0
2018-09-20 20:00:00,194248.64299999998,210.36,205.56,226.68,224.0,224.0,0,0,0,0.0,0,0
2018-09-21 00:00:00,90511.4788,224.0,220.66,226.38,222.74,222.75,0,0,0,0.0,0,0
2018-09-21 04:00:00,106541.71953,222.75,221.0,227.58,226.29,226.29,0,0,0,0.0,0,0
2018-09-21 08:00:00,155665.99207,226.29,223.43,231.0,227.9,227.95,0,0,0,0.0,0,0
2018-09-21 12:00:00,159648.69712,227.95,223.02,232.1,226.19,226.19,0,0,0,0.0,0,0
2018-09-21 16:00:00,195339.25484,226.19,226.06,252.11,247.05,246.9,1,0,1,0.0,0,0
2018-09-21 20:00:00,133321.98712,246.9,237.09,250.27,247.73,247.67,0,0,0,0.0,0,0
2018-09-22 00:00:00,145841.35855,247.67,238.0,255.13,241.68,241.76,0,0,0,-0.02114216281895509,1,1
2018-09-22 04:00:00,69206.26418,241.76,240.0,244.19,240.87,240.87,0,0,0,0.0,0,0
2018-09-22 08:00:00,82794.14023,240.87,232.7,241.13,236.29,236.22,0,0,0,0.0,0,0
2018-09-22 12:00:00,50181.68352,236.22,235.71,242.87,239.5,239.5,0,0,0,0.0,0,0
2018-09-22 16:00:00,52445.08262,239.5,238.02,245.87,242.21,242.33,0,0,0,0.0,0,0
2018-09-22 20:00:00,23272.2112,242.33,238.04,244.0,241.01,241.01,0,0,0,0.0,0,0
2018-09-23 00:00:00,41322.18103,241.01,237.0,241.71,239.46,239.37,0,0,0,0.0,0,0
2018-09-23 04:00:00,30011.672300000002,239.37,238.63,242.75,240.21,240.33,0,0,0,0.0,0,0
2018-09-23 08:00:00,60191.76223,240.33,240.21,249.73,246.17,246.11,0,0,0,0.0,0,0
2018-09-23 12:00:00,56994.68513,246.11,239.63,247.4,241.68,241.68,0,0,0,0.0,0,0
2018-09-23 16:00:00,23841.10371,241.68,240.5,245.11,243.09,243.2,0,0,0,0.0,0,0
2018-09-23 20:00:00,22852.74477,243.2,240.0,245.6,244.5,244.54,0,0,0,0.0,0,0
2018-09-24 00:00:00,56879.62305,244.54,242.77,246.2,244.86,244.88,0,0,0,0.0,0,0
2018-09-24 04:00:00,76794.81773,244.88,231.0,245.23,236.05,236.06,0,0,0,0.0,0,0
2018-09-24 08:00:00,77674.16149,236.06,229.09,236.28,232.94,233.13,0,0,0,0.0,0,0
2018-09-24 12:00:00,44506.49498,233.13,231.1,236.4,233.15,233.03,0,0,0,0.0,0,0
2018-09-24 16:00:00,40221.14249,233.03,232.91,237.29,233.7,233.77,0,0,0,0.0,0,0
2018-09-24 20:00:00,54062.91076,233.77,225.3,235.47,228.06,228.06,0,0,0,0.0,0,0
2018-09-25 00:00:00,115515.8316,228.06,218.51,228.1,221.67,221.74,0,0,0,0.0,0,0
2018-09-25 04:00:00,126679.70089000001,221.74,207.4,222.89,208.97,208.95,0,-1,-1,0.0,0,0
2018-09-25 08:00:00,149338.61226,208.95,203.61,213.69,207.02,207.05,0,-1,-1,0.0,0,0
2018-09-25 12:00:00,102226.47791,207.05,206.84,212.52,210.18,210.13,0,0,0,0.0,0,0
2018-09-25 16:00:00,100104.93758,210.13,205.93,213.3,209.8,209.79,0,0,0,0.0,0,0
2018-09-25 20:00:00,116785.14946,209.79,209.68,219.64,219.62,219.5,0,0,0,-0.05106484804977285,2,-1
2018-09-26 00:00:00,94268.19533,219.5,207.5,219.9,209.27,209.27,0,0,0,0.0,0,0
2018-09-26 04:00:00,96588.74351,209.27,208.52,215.57,214.2,214.2,0,0,0,0.0,0,0
2018-09-26 08:00:00,96138.93534,214.2,210.79,217.43,217.05,217.02,0,0,0,0.0,0,0
2018-09-26 12:00:00,138664.23484,217.02,211.65,223.6,220.08,220.18,0,0,0,0.0,0,0
2018-09-26 16:00:00,104886.30715,220.18,216.36,221.99,217.1,217.03,0,0,0,0.0,0,0
2018-09-26 20:00:00,83207.86126,217.03,213.0,220.05,214.42,214.38,0,0,0,0.0,0,0
2018-09-27 00:00:00,80329.67862,214.38,213.88,219.88,217.88,217.85,0,0,0,0.0,0,0
2018-09-27 04:00:00,61510.03268,217.85,213.0,218.5,213.49,213.47,0,0,0,0.0,0,0
2018-09-27 08:00:00,94058.49863,213.47,205.01,217.0,215.92,215.89,0,0,0,0.0,0,0
2018-09-27 12:00:00,119020.26802,215.89,215.68,221.16,217.0,216.99,0,0,0,0.0,0,0
2018-09-27 16:00:00,101735.88948,216.99,216.99,229.0,228.6,228.62,0,0,0,0.0,0,0
2018-09-27 20:00:00,125620.07344000001,228.62,226.75,234.0,229.13,229.1,0,0,0,0.0,0,0
2018-09-28 00:00:00,82690.57663,229.1,228.19,232.0,229.2,229.22,0,0,0,0.0,0,0
2018-09-28 04:00:00,125181.17023,229.22,228.0,234.42,230.6,230.53,0,0,0,0.0,0,0
2018-09-28 08:00:00,130429.66758,230.53,220.12,230.6,223.93,223.96,0,0,0,0.0,0,0
2018-09-28 12:00:00,92700.52067,223.96,221.25,227.51,226.18,226.19,0,0,0,0.0,0,0
2018-09-28 16:00:00,111803.73733,226.19,215.53,226.9,222.51,222.51,0,0,0,0.0,0,0
2018-09-28 20:00:00,75628.95244,222.51,218.46,222.84,221.84,221.89,0,0,0,0.0,0,0
2018-09-29 00:00:00,69682.99072,221.89,215.55,221.98,217.16,217.16,0,0,0,0.0,0,0
2018-09-29 04:00:00,98687.15612,217.16,214.18,221.18,220.89,221.09,0,0,0,0.0,0,0
2018-09-29 08:00:00,208227.32712,221.09,220.78,237.77,232.39,232.4,0,0,0,0.0,0,0
2018-09-29 12:00:00,85637.73103,232.4,227.31,234.23,232.24,232.1,0,0,0,0.0,0,0
2018-09-29 16:00:00,74004.67759,232.1,228.4,234.7,232.66,232.69,0,0,0,0.0,0,0
2018-09-29 20:00:00,67761.07328,232.69,229.25,236.63,231.62,231.62,0,0,0,0.0,0,0
2018-09-30 00:00:00,44574.81401,231.62,228.21,233.71,231.24,231.35,0,0,0,0.0,0,0
2018-09-30 04:00:00,70898.67956,231.35,228.78,233.73,232.22,232.19,0,0,0,0.0,0,0
2018-09-30 08:00:00,82731.55431,232.19,231.5,239.0,236.05,236.07,0,0,0,0.0,0,0
2018-09-30 12:00:00,90436.04732,236.07,232.01,238.32,233.54,233.47,0,0,0,0.0,0,0
2018-09-30 16:00:00,73379.01335,233.47,231.6,235.19,232.97,233.0,0,0,0,0.0,0,0
2018-09-30 20:00:00,70175.33229,233.0,226.5,235.42,232.94,233.04,0,0,0,0.0,0,0
2018-10-01 00:00:00,34691.2075,233.04,232.54,235.88,232.94,232.94,0,0,0,0.0,0,0
2018-10-01 04:00:00,34234.33819,232.94,229.36,233.5,229.65,229.64,0,0,0,0.0,0,0
2018-10-01 08:00:00,69827.57837,229.64,227.68,232.73,229.27,229.26,0,0,0,0.0,0,0
2018-10-01 12:00:00,45799.69675,229.26,224.46,230.98,227.7,227.7,0,-1,-1,0.0,0,0
2018-10-01 16:00:00,80494.05498,227.7,225.5,231.26,229.86,229.85,0,0,0,0.0,0,0
2018-10-01 20:00:00,57853.58549,229.85,229.0,232.2,231.61,231.62,0,0,0,0.0,0,0
2018-10-02 00:00:00,64574.04804,231.62,228.57,232.51,230.41,230.43,0,0,0,-0.011901624945103162,2,-1
2018-10-02 04:00:00,48598.68703,230.43,229.51,231.8,230.26,230.35,0,0,0,0.0,0,0
2018-10-02 08:00:00,68954.00118,230.35,227.77,230.75,228.13,228.16,0,0,0,0.0,0,0
2018-10-02 12:00:00,83949.66028,228.16,225.9,229.62,227.75,227.67,0,0,0,0.0,0,0
2018-10-02 16:00:00,78057.27294,227.67,223.37,227.8,226.51,226.54,0,-1,-1,0.0,0,0
2018-10-02 20:00:00,57171.6576,226.54,225.38,228.5,225.69,225.7,0,0,0,0.0,0,0
2018-10-03 00:00:00,91527.41593,225.7,216.51,226.43,218.72,218.72,0,0,0,0.03451929019157762,1,-1
2018-10-03 04:00:00,47022.01816,218.72,217.4,220.97,218.4,218.5,0,0,0,0.0,0,0
2018-10-03 08:00:00,34955.36578,218.5,216.65,222.21,220.79,220.76,0,0,0,0.0,0,0
2018-10-03 12:00:00,38868.15851,220.76,218.23,224.1,221.59,221.6,0,0,0,0.0,0,0
2018-10-03 16:00:00,30998.2998,221.6,217.11,222.68,218.25,218.23,0,0,0,0.0,0,0
2018-10-03 20:00:00,32238.00403,218.23,216.52,221.98,220.77,220.67,0,0,0,0.0,0,0
2018-10-04 00:00:00,50780.31491,220.67,219.49,227.16,225.26,225.15,0,0,0,0.0,0,0
2018-10-04 04:00:00,21649.97811,225.15,222.53,226.72,223.21,223.15,0,0,0,0.0,0,0
2018-10-04 08:00:00,17753.96585,223.15,222.69,225.29,223.04,223.04,0,0,0,0.0,0,0
2018-10-04 12:00:00,17311.70712,223.04,223.0,225.44,224.54,224.55,0,0,0,0.0,0,0
2018-10-04 16:00:00,23336.72162,224.55,223.01,225.72,224.4,224.3,0,0,0,0.0,0,0
2018-10-04 20:00:00,27304.74206,224.3,220.25,224.64,222.66,222.66,0,0,0,0.0,0,0
2018-10-05 00:00:00,31987.23817,222.66,219.35,225.0,221.01,221.12,0,0,0,0.0,0,0
2018-10-05 04:00:00,16188.54656,221.12,220.67,223.0,221.22,221.22,0,0,0,0.0,0,0
2018-10-05 08:00:00,19229.30122,221.22,220.85,224.14,223.47,223.46,0,0,0,0.0,0,0
2018-10-05 12:00:00,18265.66209,223.46,223.01,225.7,224.63,224.62,0,0,0,0.0,0,0
2018-10-05 16:00:00,13870.64956,224.62,222.52,225.71,223.66,223.81,1,0,1,0.0,0,0
2018-10-05 20:00:00,38188.96026,223.81,223.18,231.75,228.37,228.36,1,0,1,0.0,0,0
2018-10-06 00:00:00,26683.03549,228.36,225.64,228.86,226.67,226.67,0,0,0,0.0,0,0
2018-10-06 04:00:00,8351.6959,226.67,226.64,228.22,227.69,227.69,0,0,0,0.0,0,0
2018-10-06 08:00:00,23798.115859999998,227.69,224.26,228.75,225.27,225.27,0,0,0,0.0065233903757651035,2,1
2018-10-06 12:00:00,21119.6599,225.27,223.15,226.19,225.27,225.28,0,0,0,0.0,0,0
2018-10-06 16:00:00,13390.30825,225.28,223.79,225.74,224.63,224.63,0,0,0,0.0,0,0
2018-10-06 20:00:00,6914.7543,224.63,224.0,225.81,225.4,225.39,0,0,0,0.0,0,0
2018-10-07 00:00:00,6593.87438,225.39,224.74,225.95,225.94,225.9,0,0,0,0.0,0,0
2018-10-07 04:00:00,8374.69375,225.9,223.57,226.86,223.97,223.98,0,0,0,0.0,0,0
2018-10-07 08:00:00,18594.38642,223.98,221.48,224.0,222.57,222.47,0,0,0,0.0,0,0
2018-10-07 12:00:00,8862.08669,222.47,221.68,224.36,223.49,223.41,0,0,0,0.0,0,0
2018-10-07 16:00:00,12711.70291,223.41,222.76,225.68,223.93,223.94,0,0,0,0.0,0,0
2018-10-07 20:00:00,19596.92838,223.94,223.64,227.75,226.14,226.26,0,0,0,0.0,0,0
2018-10-08 00:00:00,25783.44511,226.26,225.21,227.12,225.28,225.28,0,0,0,0.0,0,0
2018-10-08 04:00:00,62461.69201,225.28,224.21,225.86,224.98,224.99,0,0,0,0.0,0,0
2018-10-08 08:00:00,20361.22695,224.99,224.54,227.52,226.33,226.32,0,0,0,0.0,0,0
2018-10-08 12:00:00,66834.59527,226.32,226.32,232.7,229.51,229.59,0,0,0,0.0,0,0
2018-10-08 16:00:00,20244.33919,229.59,229.25,231.6,231.29,231.29,0,0,0,0.0,0,0
2018-10-08 20:00:00,15304.12349,231.29,229.5,231.88,230.01,230.01,0,0,0,0.0,0,0
2018-10-09 00:00:00,17594.06685,230.01,228.55,230.72,229.86,229.78,0,0,0,0.0,0,0
2018-10-09 04:00:00,13558.85815,229.78,229.68,231.02,230.86,230.85,0,0,0,0.0,0,0
2018-10-09 08:00:00,24795.07157,230.85,227.31,230.98,227.95,227.94,0,0,0,0.0,0,0
2018-10-09 12:00:00,24462.58404,227.94,226.56,228.56,228.41,228.49,0,0,0,0.0,0,0
2018-10-09 16:00:00,12560.59434,228.49,227.73,229.67,228.85,228.87,0,0,0,0.0,0,0
2018-10-09 20:00:00,7275.00935,228.87,228.09,229.29,228.4,228.4,0,0,0,0.0,0,0
2018-10-10 00:00:00,20818.28568,228.4,225.23,228.78,226.5,226.5,0,0,0,0.0,0,0
2018-10-10 04:00:00,29555.648259999998,226.5,224.05,226.8,226.0,226.0,0,0,0,0.0,0,0
2018-10-10 08:00:00,19318.04101,226.0,225.5,226.79,226.34,226.27,0,0,0,0.0,0,0
2018-10-10 12:00:00,21022.79063,226.27,224.77,227.3,225.11,224.89,0,0,0,0.0,0,0
2018-10-10 16:00:00,22443.29627,224.89,224.76,227.9,226.85,226.85,0,0,0,0.0,0,0
2018-10-10 20:00:00,9590.15227,226.85,225.92,227.16,226.74,226.7,0,0,0,0.0,0,0
2018-10-11 00:00:00,163224.30859,226.7,202.0,226.91,205.76,205.62,0,0,0,0.0,0,0
2018-10-11 04:00:00,92207.24161,205.62,196.0,207.3,200.53,200.52,0,0,0,0.0,0,0
2018-10-11 08:00:00,54549.16841,200.52,198.3,203.12,198.91,198.84,0,0,0,0.0,0,0
2018-10-11 12:00:00,80606.96138,198.84,195.3,204.07,201.0,201.0,0,0,0,0.0,0,0
2018-10-11 16:00:00,28194.04125,201.0,200.86,204.05,201.74,201.66,0,0,0,0.0,0,0
2018-10-11 20:00:00,78477.10747,201.66,189.01,201.86,191.58,191.55,0,0,0,0.0,0,0
2018-10-12 00:00:00,60039.52374,191.55,190.04,197.0,196.73,196.67,0,0,0,0.0,0,0
2018-10-12 04:00:00,56836.43704,196.67,195.34,201.87,199.23,199.08,0,0,0,0.0,0,0
2018-10-12 08:00:00,28349.65187,199.08,196.2,199.46,197.27,197.38,0,0,0,0.0,0,0
2018-10-12 12:00:00,32973.7707,197.38,197.2,201.16,199.5,199.5,0,0,0,0.0,0,0
2018-10-12 16:00:00,22055.82404,199.5,196.65,199.96,198.25,198.25,0,0,0,0.0,0,0
2018-10-12 20:00:00,16193.18481,198.25,195.83,198.81,196.96,196.96,0,0,0,0.0,0,0
2018-10-13 00:00:00,19662.07485,196.96,196.27,200.44,198.31,198.19,0,0,0,0.0,0,0
2018-10-13 04:00:00,14300.05636,198.19,197.41,200.58,200.11,200.06,0,0,0,0.0,0,0
2018-10-13 08:00:00,20795.82744,200.06,199.53,202.78,201.85,201.85,0,0,0,0.0,0,0
2018-10-13 12:00:00,21030.43164,201.85,199.65,202.08,201.08,201.16,0,0,0,0.0,0,0
2018-10-13 16:00:00,11265.02609,201.16,199.8,201.89,200.91,200.98,0,0,0,0.0,0,0
2018-10-13 20:00:00,20162.10982,200.98,200.0,201.99,201.3,201.39,0,0,0,0.0,0,0
2018-10-14 00:00:00,13081.25956,201.39,199.91,202.37,201.96,201.94,0,0,0,0.0,0,0
2018-10-14 04:00:00,14773.82432,201.94,201.72,203.56,202.5,202.5,0,0,0,0.0,0,0
2018-10-14 08:00:00,10122.02907,202.5,201.1,203.19,201.66,201.66,0,0,0,0.0,0,0
2018-10-14 12:00:00,13779.06564,201.66,201.27,203.01,202.15,202.06,0,0,0,0.0,0,0
2018-10-14 16:00:00,14388.64337,202.06,201.0,202.88,202.63,202.7,0,0,0,0.0,0,0
2018-10-14 20:00:00,44409.37165,202.7,194.33,202.89,197.01,196.84,0,0,0,0.0,0,0
2018-10-15 00:00:00,76873.05479,196.84,194.6,198.4,197.43,197.44,0,0,0,0.0,0,0
2018-10-15 04:00:00,416410.09589,197.44,196.99,239.0,216.8,216.94,0,0,0,0.0,0,0
2018-10-15 08:00:00,209601.94538,216.94,213.28,225.0,221.75,221.85,0,0,0,0.0,0,0
2018-10-15 12:00:00,120951.3962,221.85,215.33,223.83,216.7,216.7,0,0,0,0.0,0,0
2018-10-15 16:00:00,96265.97582,216.7,210.32,218.79,210.45,210.45,0,0,0,0.0,0,0
2018-10-15 20:00:00,53755.27962,210.45,209.13,215.7,214.39,214.39,0,0,0,0.0,0,0
2018-10-16 00:00:00,20454.4749,214.39,211.55,214.4,212.35,212.4,0,0,0,0.0,0,0
2018-10-16 04:00:00,39060.62001,212.4,212.15,219.95,216.04,216.08,0,0,0,0.0,0,0
2018-10-16 08:00:00,25368.72567,216.08,213.0,216.3,215.37,215.37,0,0,0,0.0,0,0
2018-10-16 12:00:00,21789.30559,215.37,213.14,215.45,213.67,213.67,0,0,0,0.0,0,0
2018-10-16 16:00:00,20574.88739,213.67,212.0,214.82,213.62,213.62,0,0,0,0.0,0,0
2018-10-16 20:00:00,18732.08481,213.62,212.13,216.5,215.09,215.2,0,0,0,0.0,0,0
2018-10-17 00:00:00,20783.26533,215.2,214.09,216.56,216.32,216.28,0,0,0,0.0,0,0
2018-10-17 04:00:00,19272.06661,216.28,214.02,216.99,214.22,214.15,1,0,1,0.0,0,0
2018-10-17 08:00:00,28820.78104,214.15,210.0,215.7,212.56,212.56,0,0,0,0.0,0,0
2018-10-17 12:00:00,64523.10733,212.56,211.52,214.9,213.77,213.77,0,0,0,0.0,0,0
2018-10-17 16:00:00,9245.00218,213.77,212.54,214.0,212.58,212.58,0,0,0,-0.007331309829558652,2,1
2018-10-17 20:00:00,11124.62775,212.58,211.8,214.08,212.85,212.9,0,0,0,0.0,0,0
2018-10-18 00:00:00,13648.1354,212.9,212.1,215.3,214.0,214.22,0,0,0,0.0,0,0
2018-10-18 04:00:00,30657.67359,214.22,212.27,214.53,213.05,213.05,0,0,0,0.0,0,0
2018-10-18 08:00:00,27425.78465,213.05,210.81,213.4,211.31,211.34,0,0,0,0.0,0,0
2018-10-18 12:00:00,28336.72242,211.34,207.22,212.34,209.68,209.8,0,0,0,0.0,0,0
2018-10-18 16:00:00,30325.19896,209.8,205.05,209.99,206.39,206.39,0,-1,-1,0.0,0,0
2018-10-18 20:00:00,19836.08595,206.39,203.53,207.39,206.24,206.25,0,-1,-1,0.0,0,0
2018-10-19 00:00:00,34549.29665,206.25,205.29,207.96,206.36,206.35,0,0,0,0.0,0,0
2018-10-19 04:00:00,21405.69848,206.35,204.45,206.96,204.65,204.66,0,0,0,0.0,0,0
2018-10-19 08:00:00,40317.85883,204.66,204.66,208.0,206.22,206.24,0,0,0,0.0008236833179900982,2,-1
2018-10-19 12:00:00,52878.1804,206.24,204.52,206.63,205.9,205.9,0,0,0,0.0,0,0
2018-10-19 16:00:00,57113.45217,205.9,205.02,207.3,205.38,205.38,0,0,0,0.0,0,0
2018-10-19 20:00:00,48395.99984,205.38,204.21,205.73,205.0,205.1,0,0,0,0.0,0,0
2018-10-20 00:00:00,12601.03473,205.1,203.57,206.38,205.8,205.7,0,0,0,0.0,0,0
2018-10-20 04:00:00,21513.44145,205.7,205.5,209.69,207.93,207.93,0,0,0,0.0,0,0
2018-10-20 08:00:00,9527.9609,207.93,207.63,208.78,208.67,208.64,0,0,0,0.0,0,0
2018-10-20 12:00:00,9293.86268,208.64,207.2,209.39,207.55,207.53,0,0,0,0.0,0,0
2018-10-20 16:00:00,5634.27474,207.53,207.02,208.68,208.31,208.35,0,0,0,0.0,0,0
2018-10-20 20:00:00,3806.1223,208.35,207.77,208.92,207.91,207.91,0,0,0,0.0,0,0
2018-10-21 00:00:00,18174.71339,207.91,207.81,211.99,209.65,209.65,0,0,0,0.0,0,0
2018-10-21 04:00:00,6803.38773,209.65,209.36,210.33,209.8,209.88,0,0,0,0.0,0,0
2018-10-21 08:00:00,6480.90825,209.88,208.68,210.32,208.82,208.82,0,0,0,0.0,0,0
2018-10-21 12:00:00,32833.12729,208.82,208.56,210.81,210.35,210.35,0,0,0,0.0,0,0
2018-10-21 16:00:00,8752.76073,210.35,208.0,210.68,208.68,208.68,0,-1,-1,0.0,0,0
2018-10-21 20:00:00,10232.463889999999,208.68,206.74,209.02,207.49,207.46,0,0,0,0.0,0,0
2018-10-22 00:00:00,31973.725169999998,207.46,205.0,208.57,207.43,207.45,0,0,0,0.0,0,0
2018-10-22 04:00:00,53593.97092,207.45,207.3,209.3,207.99,208.03,0,0,0,0.003306497987349055,2,-1
2018-10-22 08:00:00,54546.40771,208.03,206.42,208.3,207.8,207.82,0,0,0,0.0,0,0
2018-10-22 12:00:00,28418.32005,207.82,205.0,207.85,206.09,206.07,0,0,0,0.0,0,0
2018-10-22 16:00:00,19071.3676,206.07,205.2,206.82,205.73,205.82,0,0,0,0.0,0,0
2018-10-22 20:00:00,18443.10818,205.82,205.74,207.23,206.67,206.67,0,0,0,0.0,0,0
2018-10-23 00:00:00,13329.999960000001,206.67,205.61,207.8,206.07,206.07,0,0,0,0.0,0,0
2018-10-23 04:00:00,16592.96977,206.07,205.49,206.7,205.65,205.7,0,0,0,0.0,0,0
2018-10-23 08:00:00,29752.43554,205.7,202.14,205.92,203.71,203.71,0,0,0,0.0,0,0
2018-10-23 12:00:00,16498.1154,203.71,203.2,205.46,203.95,203.94,0,0,0,0.0,0,0
2018-10-23 16:00:00,18332.5388,203.94,203.9,207.45,206.63,206.67,0,0,0,0.0,0,0
2018-10-23 20:00:00,18246.98193,206.67,205.63,207.18,205.85,205.85,0,0,0,0.0,0,0
2018-10-24 00:00:00,16740.14272,205.85,205.66,206.9,206.51,206.52,0,0,0,0.0,0,0
2018-10-24 04:00:00,18531.64498,206.52,206.16,207.77,207.14,207.14,0,0,0,0.0,0,0
2018-10-24 08:00:00,12281.6858,207.14,206.37,207.33,206.8,206.8,0,0,0,0.0,0,0
2018-10-24 12:00:00,11624.45786,206.8,205.7,207.95,205.7,205.7,0,0,0,0.0,0,0
2018-10-24 16:00:00,19514.30818,205.7,204.73,206.57,205.98,205.98,0,0,0,0.0,0,0
2018-10-24 20:00:00,18436.58744,205.98,204.74,206.65,205.35,205.35,0,0,0,0.0,0,0
2018-10-25 00:00:00,21854.51688,205.35,202.88,205.94,203.96,203.93,0,0,0,0.0,0,0
2018-10-25 04:00:00,9847.14797,203.93,203.26,204.61,204.21,204.24,0,0,0,0.0,0,0
2018-10-25 08:00:00,16051.23576,204.24,204.0,205.45,204.3,204.32,0,0,0,0.0,0,0
2018-10-25 12:00:00,9964.38475,204.32,204.01,205.2,204.18,204.17,0,0,0,0.0,0,0
2018-10-25 16:00:00,10603.87674,204.17,203.51,205.0,204.54,204.54,0,0,0,0.0,0,0
2018-10-25 20:00:00,9090.41007,204.54,203.68,205.11,203.93,203.84,0,0,0,0.0,0,0
2018-10-26 00:00:00,11731.73521,203.84,203.55,204.65,203.8,203.73,0,0,0,0.0,0,0
2018-10-26 04:00:00,15331.83206,203.73,203.0,204.49,203.54,203.53,0,0,0,0.0,0,0
2018-10-26 08:00:00,34819.02551,203.53,203.22,209.0,206.0,205.97,0,0,0,0.0,0,0
2018-10-26 12:00:00,18593.20775,205.97,203.5,206.27,204.26,204.27,0,0,0,0.0,0,0
2018-10-26 16:00:00,6368.64402,204.27,203.93,204.99,204.37,204.37,0,0,0,0.0,0,0
2018-10-26 20:00:00,4299.38836,204.37,204.28,205.3,204.92,204.92,0,0,0,0.0,0,0
2018-10-27 00:00:00,7130.84553,204.92,204.88,205.86,205.32,205.35,0,0,0,0.0,0,0
2018-10-27 04:00:00,7068.15595,205.35,205.0,205.8,205.23,205.21,0,0,0,0.0,0,0
2018-10-27 08:00:00,10407.433,205.21,204.41,206.15,204.93,204.94,0,0,0,0.0,0,0
2018-10-27 12:00:00,11973.02068,204.94,203.2,205.41,203.7,203.72,0,0,0,0.0,0,0
2018-10-27 16:00:00,8741.8749,203.72,203.09,204.73,204.14,204.14,0,-1,-1,0.0,0,0
2018-10-27 20:00:00,4914.35323,204.14,203.5,204.5,204.45,204.45,0,0,0,0.0,0,0
2018-10-28 00:00:00,4977.67041,204.45,203.93,204.66,204.47,204.5,0,0,0,0.0,0,0
2018-10-28 04:00:00,7601.08504,204.5,203.8,205.0,204.22,204.22,0,0,0,-0.0003918879200548453,2,-1
2018-10-28 08:00:00,5739.36588,204.22,203.88,204.6,204.3,204.29,0,0,0,0.0,0,0
2018-10-28 12:00:00,12502.77333,204.29,204.16,205.94,204.9,204.81,0,0,0,0.0,0,0
2018-10-28 16:00:00,6277.50571,204.81,203.65,205.35,204.2,204.22,0,0,0,0.0,0,0
2018-10-28 20:00:00,7296.4331999999995,204.22,203.62,205.72,204.99,204.99,0,0,0,0.0,0,0
2018-10-29 00:00:00,7702.50288,204.99,204.72,205.49,204.89,204.86,0,0,0,0.0,0,0
2018-10-29 04:00:00,8531.3045,204.86,204.68,205.43,205.25,205.25,0,0,0,0.0,0,0
2018-10-29 08:00:00,21880.23291,205.25,202.5,205.49,203.53,203.46,0,0,0,0.0,0,0
2018-10-29 12:00:00,59192.38496,203.46,195.28,203.62,198.41,198.56,0,0,0,0.0,0,0
2018-10-29 16:00:00,12183.65044,198.56,195.66,198.57,196.4,196.46,0,0,0,0.0,0,0
2018-10-29 20:00:00,8791.74703,196.46,195.54,197.42,196.96,196.95,0,0,0,0.0,0,0
2018-10-30 00:00:00,8639.00023,196.95,196.71,198.16,197.57,197.54,0,0,0,0.0,0,0
2018-10-30 04:00:00,13089.64157,197.54,197.25,198.6,197.86,197.87,0,0,0,0.0,0,0
2018-10-30 08:00:00,16960.16033,197.87,196.7,197.87,197.63,197.6,0,0,0,0.0,0,0
2018-10-30 12:00:00,13941.98638,197.6,197.17,198.32,197.36,197.36,0,0,0,0.0,0,0
2018-10-30 16:00:00,17198.61068,197.36,195.99,197.39,196.11,196.13,0,0,0,0.0,0,0
2018-10-30 20:00:00,13804.41544,196.13,195.91,198.34,197.27,197.24,0,0,0,0.0,0,0
2018-10-31 00:00:00,10355.71114,197.24,196.92,197.73,197.2,197.2,0,0,0,0.0,0,0
2018-10-31 04:00:00,10645.92134,197.2,196.46,197.52,196.84,196.84,0,0,0,0.0,0,0
2018-10-31 08:00:00,16124.15784,196.84,195.68,197.23,196.86,196.91,0,0,0,0.0,0,0
2018-10-31 12:00:00,45968.87482,196.91,193.01,201.45,199.36,199.6,0,-1,-1,0.0,0,0
2018-10-31 16:00:00,22601.93955,199.6,197.57,199.73,198.49,198.5,0,0,0,0.0,0,0
2018-10-31 20:00:00,9043.099549999999,198.5,198.28,199.5,198.73,198.7,0,0,0,0.0,0,0
2018-11-01 00:00:00,13075.61706,198.7,197.88,199.11,198.34,198.37,0,0,0,0.006312625250500914,2,-1
2018-11-01 04:00:00,15408.141,198.37,198.0,199.51,199.17,199.17,0,0,0,0.0,0,0
2018-11-01 08:00:00,14008.69857,199.17,198.13,199.4,198.47,198.44,0,0,0,0.0,0,0
2018-11-01 12:00:00,10487.60443,198.44,198.19,199.01,198.55,198.54,0,0,0,0.0,0,0
2018-11-01 16:00:00,12058.47416,198.54,198.26,199.11,198.72,198.71,0,0,0,0.0,0,0
2018-11-01 20:00:00,21059.45107,198.71,198.55,200.95,199.96,199.93,0,0,0,0.0,0,0
2018-11-02 00:00:00,17596.08033,199.93,199.82,202.3,200.85,200.86,0,0,0,0.0,0,0
2018-11-02 04:00:00,9897.69296,200.86,199.84,201.1,200.68,200.69,0,0,0,0.0,0,0
2018-11-02 08:00:00,15546.31097,200.69,199.34,200.69,200.59,200.56,0,0,0,0.0,0,0
2018-11-02 12:00:00,26552.47919,200.56,200.0,203.74,202.21,202.22,0,0,0,0.0,0,0
2018-11-02 16:00:00,16794.53245,202.22,201.57,203.13,202.58,202.59,0,0,0,0.0,0,0
2018-11-02 20:00:00,10736.13223,202.59,201.89,202.96,202.35,202.31,0,0,0,0.0,0,0
